,no,gender,age,height,weight,ta,hr,thermal sensation,bmi,griffith
3333,59,1,24,178.0,71.0,27.8,15.9,0.2,22.41,1.21
3334,59,1,24,178.0,71.0,28.0,15.7,0.0,22.41,1.21
3335,59,1,24,178.0,71.0,22.0,18.5,1.0,22.41,1.21
3336,59,1,24,178.0,71.0,22.6,20.2,0.0,22.41,1.21
3337,59,1,24,178.0,71.0,23.0,16.8,0.0,22.41,1.21
3338,59,1,24,178.0,71.0,23.4,17.4,0.0,22.41,1.21
3339,59,1,24,178.0,71.0,25.6,15.6,0.0,22.41,1.21
3340,59,1,24,178.0,71.0,26.6,15.3,0.3,22.41,1.21
3341,59,1,24,178.0,71.0,27.1,14.6,0.0,22.41,1.21
3342,59,1,24,178.0,71.0,27.5,11.3,2.0,22.41,1.21
3343,59,1,24,178.0,71.0,27.9,13.2,1.5,22.41,1.21
3344,59,1,24,178.0,71.0,27.6,11.0,0.8,22.41,1.21
3345,59,1,24,178.0,71.0,25.9,11.9,0.5,22.41,1.21
3346,59,1,24,178.0,71.0,25.9,15.2,0.5,22.41,1.21
3347,59,1,24,178.0,71.0,25.8,16.1,0.0,22.41,1.21
3348,59,1,24,178.0,71.0,25.6,16.6,0.0,22.41,1.21
3349,59,1,24,178.0,71.0,22.1,13.4,0.0,22.41,1.21
3350,59,1,24,178.0,71.0,22.5,14.9,0.0,22.41,1.21
3351,59,1,24,178.0,71.0,22.3,17.1,0.0,22.41,1.21
3352,59,1,24,178.0,71.0,22.6,17.1,0.0,22.41,1.21
3353,59,1,24,178.0,71.0,25.6,15.4,0.0,22.41,1.21
3354,59,1,24,178.0,71.0,26.3,15.0,0.0,22.41,1.21
3355,59,1,24,178.0,71.0,26.7,14.7,0.0,22.41,1.21
3356,59,1,24,178.0,71.0,25.0,15.6,0.0,22.41,1.21
3357,59,1,24,178.0,71.0,25.1,16.2,0.0,22.41,1.21
3358,59,1,24,178.0,71.0,25.4,16.8,0.5,22.41,1.21
3359,59,1,24,178.0,71.0,25.5,17.1,0.5,22.41,1.21
3360,59,1,24,178.0,71.0,25.6,17.4,0.0,22.41,1.21
3361,59,1,24,178.0,71.0,25.4,17.9,0.0,22.41,1.21
3362,59,1,24,178.0,71.0,25.2,17.7,0.0,22.41,1.21
3363,59,1,24,178.0,71.0,21.4,15.8,-0.5,22.41,1.21
3364,59,1,24,178.0,71.0,22.0,16.5,0.0,22.41,1.21
3365,59,1,25,178.0,70.0,28.1,58.7,2.5,22.41,1.21
3366,59,1,25,178.0,70.0,28.1,58.7,2.5,22.41,1.21
3367,59,1,25,178.0,70.0,28.4,59.9,2.7,22.41,1.21
3368,59,1,25,178.0,70.0,28.4,61.5,2.5,22.41,1.21
3369,59,1,25,178.0,70.0,27.5,63.3,-0.3,22.41,1.21
3370,59,1,25,178.0,70.0,27.3,62.6,0.0,22.41,1.21
3371,59,1,25,178.0,70.0,27.1,61.8,0.0,22.41,1.21
3372,59,1,25,178.0,70.0,26.2,62.0,0.0,22.41,1.21
3373,59,1,25,178.0,70.0,26.8,60.6,0.0,22.41,1.21
3374,59,1,25,178.0,70.0,26.8,60.6,0.0,22.41,1.21
3375,59,1,25,178.0,70.0,25.2,62.2,-0.5,22.41,1.21
3376,59,1,25,178.0,70.0,24.7,58.5,-0.3,22.41,1.21
3377,59,1,25,178.0,70.0,24.7,58.2,-0.5,22.41,1.21
3378,59,1,25,178.0,70.0,24.5,56.8,-0.7,22.41,1.21
3379,59,1,25,178.0,70.0,25.0,55.4,-0.7,22.41,1.21
3380,59,1,25,178.0,70.0,24.4,59.6,0.0,22.41,1.21
3381,59,1,25,178.0,70.0,24.6,59.3,0.0,22.41,1.21
3382,59,1,25,178.0,70.0,24.6,59.1,-0.2,22.41,1.21
3383,59,1,25,178.0,70.0,24.7,59.4,0.0,22.41,1.21
3384,59,1,25,178.0,70.0,25.3,60.4,0.0,22.41,1.21
3385,59,1,25,178.0,70.0,25.6,59.8,0.0,22.41,1.21
3386,59,1,25,178.0,70.0,25.8,59.6,0.0,22.41,1.21
3387,59,1,25,178.0,70.0,25.9,59.0,0.4,22.41,1.21
3388,59,1,25,178.0,70.0,26.3,59.4,0.6,22.41,1.21
3389,59,1,25,178.0,70.0,26.4,59.7,0.8,22.41,1.21
3390,59,1,25,178.0,70.0,26.8,60.6,0.7,22.41,1.21
3391,59,1,25,178.0,70.0,27.0,60.8,2.0,22.41,1.21
3392,59,1,25,178.0,70.0,27.0,60.8,3.0,22.41,1.21
3393,59,1,25,178.0,70.0,26.9,60.8,1.0,22.41,1.21
3394,59,1,25,178.0,70.0,26.9,61.2,1.0,22.41,1.21
3395,60,1,21,177.0,89.0,23.7,53.6,0.0,28.41,1.84
3396,60,1,21,177.0,89.0,23.9,54.8,0.0,28.41,1.84
3397,60,1,21,177.0,89.0,24.0,54.1,-1.0,28.41,1.84
3398,60,1,21,177.0,89.0,24.0,53.7,-1.0,28.41,1.84
3399,60,1,21,177.0,89.0,24.1,53.6,0.0,28.41,1.84
3400,60,1,21,177.0,89.0,25.4,54.1,-0.5,28.41,1.84
3401,60,1,21,177.0,89.0,25.7,55.0,-0.2,28.41,1.84
3402,60,1,21,177.0,89.0,25.6,60.3,-0.3,28.41,1.84
3403,60,1,21,177.0,89.0,26.1,60.3,0.2,28.41,1.84
3404,60,1,21,177.0,89.0,26.4,60.7,0.5,28.41,1.84
3405,60,1,21,177.0,89.0,26.6,61.9,0.5,28.41,1.84
3406,60,1,21,177.0,89.0,26.9,61.4,0.4,28.41,1.84
3407,60,1,21,177.0,89.0,27.1,61.0,0.7,28.41,1.84
3408,60,1,21,177.0,89.0,27.2,60.9,1.2,28.41,1.84
3409,60,1,21,177.0,89.0,27.2,60.6,0.9,28.41,1.84
3410,60,1,21,177.0,89.0,26.8,64.8,2.3,28.41,1.84
3411,60,1,21,177.0,89.0,27.7,62.7,1.2,28.41,1.84
3412,60,1,21,177.0,89.0,28.0,62.6,0.7,28.41,1.84
3413,60,1,21,177.0,89.0,28.1,62.4,0.5,28.41,1.84
3414,60,1,21,177.0,89.0,27.9,63.5,0.2,28.41,1.84
3415,60,1,21,177.0,89.0,27.9,63.7,0.5,28.41,1.84
3416,60,1,21,177.0,89.0,27.9,64.0,0.5,28.41,1.84
3417,60,1,21,177.0,89.0,26.9,62.8,0.0,28.41,1.84
3418,60,1,21,177.0,89.0,26.3,63.5,0.2,28.41,1.84
3419,60,1,21,177.0,89.0,25.9,62.5,0.0,28.41,1.84
3420,60,1,21,177.0,89.0,24.7,60.6,-0.3,28.41,1.84
3421,60,1,21,177.0,89.0,24.2,58.5,-0.5,28.41,1.84
3422,60,1,21,177.0,89.0,24.4,59.3,-0.7,28.41,1.84
3423,60,1,21,177.0,89.0,25.2,55.6,-0.6,28.41,1.84
3424,60,1,21,177.0,89.0,25.2,54.7,-0.6,28.41,1.84
3425,60,1,21,177.0,89.0,23.0,52.3,0.0,28.41,1.84
3426,60,1,21,177.0,89.0,23.4,52.6,-0.5,28.41,1.84
3427,60,1,21,177.0,89.0,23.4,52.3,-0.2,28.41,1.84
3428,60,1,21,177.0,89.0,23.7,51.4,0.0,28.41,1.84
3429,60,1,21,177.0,89.0,23.9,50.9,0.0,28.41,1.84
3430,60,1,21,177.0,89.0,24.5,52.2,-0.2,28.41,1.84
3431,60,1,21,177.0,89.0,24.9,54.8,0.0,28.41,1.84
3432,60,1,21,177.0,89.0,24.9,61.0,0.0,28.41,1.84
3433,60,1,21,177.0,89.0,25.8,58.6,0.2,28.41,1.84
3434,60,1,21,177.0,89.0,26.3,59.4,0.5,28.41,1.84
3435,60,1,21,177.0,89.0,26.9,57.7,0.7,28.41,1.84
3436,60,1,21,177.0,89.0,27.1,57.1,1.0,28.41,1.84
3437,60,1,21,177.0,89.0,27.2,57.2,0.8,28.41,1.84
3438,60,1,21,177.0,89.0,26.9,58.1,0.5,28.41,1.84
3439,60,1,21,177.0,89.0,26.0,60.8,0.3,28.41,1.84
3440,60,1,21,177.0,89.0,24.7,60.3,-0.3,28.41,1.84
3441,60,1,21,177.0,89.0,25.2,59.9,-0.5,28.41,1.84
3442,60,1,21,177.0,89.0,25.4,58.7,-0.3,28.41,1.84
3443,60,1,21,177.0,89.0,24.5,60.1,-0.3,28.41,1.84
3444,60,1,21,177.0,89.0,24.1,59.6,-0.5,28.41,1.84
3445,60,1,21,177.0,89.0,24.2,64.2,-0.6,28.41,1.84
3446,60,1,21,177.0,89.0,24.6,65.0,-0.3,28.41,1.84
3447,60,1,21,177.0,89.0,24.3,62.4,0.0,28.41,1.84
3448,60,1,21,177.0,89.0,24.7,61.7,-0.1,28.41,1.84
3449,60,1,21,177.0,89.0,26.5,60.0,0.4,28.41,1.84
3450,60,1,21,177.0,89.0,27.4,58.3,0.7,28.41,1.84
3451,60,1,21,177.0,89.0,27.9,57.4,1.0,28.41,1.84
3452,60,1,21,177.0,89.0,28.2,56.7,0.7,28.41,1.84
3453,60,1,21,177.0,89.0,26.6,56.0,0.2,28.41,1.84
3454,60,1,21,177.0,89.0,26.4,58.0,0.0,28.41,1.84
3455,60,1,21,177.0,89.0,25.8,61.2,-0.3,28.41,1.84
3456,60,1,21,177.0,89.0,23.3,61.7,-0.4,28.41,1.84
3457,60,1,21,177.0,89.0,23.6,61.2,-0.5,28.41,1.84
3458,60,1,21,177.0,89.0,23.3,59.8,-0.5,28.41,1.84
3459,60,1,21,177.0,89.0,23.2,59.1,-0.4,28.41,1.84
3460,60,1,21,177.0,89.0,22.9,58.5,-0.6,28.41,1.84
3461,60,1,21,177.0,89.0,25.4,56.1,-0.4,28.41,1.84
3462,60,1,21,177.0,89.0,27.4,55.0,1.0,28.41,1.84
3463,60,1,21,177.0,89.0,27.6,55.6,0.8,28.41,1.84
3464,60,1,21,177.0,89.0,27.8,55.7,1.2,28.41,1.84
3465,60,1,21,177.0,89.0,28.0,55.7,1.4,28.41,1.84
3466,60,1,21,177.0,89.0,28.0,55.7,1.8,28.41,1.84
3467,60,1,21,177.0,89.0,28.1,55.8,1.7,28.41,1.84
3468,60,1,21,177.0,89.0,28.2,55.9,1.7,28.41,1.84
3469,60,1,21,177.0,89.0,28.0,56.8,1.4,28.41,1.84
3470,61,0,28,161.0,57.0,27.9,56.4,1.0,21.99,0.44
3471,61,0,28,161.0,57.0,28.1,58.7,0.0,21.99,0.44
3472,61,0,28,161.0,57.0,28.4,59.9,1.0,21.99,0.44
3473,61,0,28,161.0,57.0,28.4,61.5,1.0,21.99,0.44
3474,61,0,28,161.0,57.0,27.5,63.3,0.0,21.99,0.44
3475,61,0,28,161.0,57.0,27.3,62.6,0.0,21.99,0.44
3476,61,0,28,161.0,57.0,27.1,61.8,0.0,21.99,0.44
3477,61,0,28,161.0,57.0,26.2,62.0,2.0,21.99,0.44
3478,61,0,28,161.0,57.0,26.8,60.6,1.0,21.99,0.44
3479,61,0,28,161.0,57.0,26.8,60.6,1.0,21.99,0.44
3480,61,0,28,161.0,57.0,25.2,62.2,0.0,21.99,0.44
3481,61,0,28,161.0,57.0,24.7,58.5,-1.0,21.99,0.44
3482,61,0,28,161.0,57.0,24.7,58.2,-3.0,21.99,0.44
3483,61,0,28,161.0,57.0,24.5,56.8,-3.0,21.99,0.44
3484,61,0,28,161.0,57.0,25.0,55.4,-3.0,21.99,0.44
3485,61,0,28,161.0,57.0,23.7,58.9,0.3,21.99,0.44
3486,61,0,28,161.0,57.0,24.0,57.4,0.5,21.99,0.44
3487,61,0,28,161.0,57.0,25.4,53.0,0.2,21.99,0.44
3488,61,0,28,161.0,57.0,25.4,51.2,0.2,21.99,0.44
3489,61,0,28,161.0,57.0,25.6,51.8,0.1,21.99,0.44
3490,61,0,28,161.0,57.0,25.5,50.4,-1.0,21.99,0.44
3491,61,0,28,161.0,57.0,25.4,49.5,-1.0,21.99,0.44
3492,61,0,28,161.0,57.0,23.0,52.3,0.0,21.99,0.44
3493,61,0,28,161.0,57.0,23.4,52.6,0.5,21.99,0.44
3494,61,0,28,161.0,57.0,23.4,52.3,0.5,21.99,0.44
3495,61,0,28,161.0,57.0,23.7,51.4,0.0,21.99,0.44
3496,61,0,28,161.0,57.0,23.9,50.9,0.0,21.99,0.44
3497,61,0,28,161.0,57.0,24.5,52.2,0.5,21.99,0.44
3498,61,0,28,161.0,57.0,24.9,54.8,0.0,21.99,0.44
3499,61,0,28,161.0,57.0,24.9,61.0,1.0,21.99,0.44
3500,61,0,28,161.0,57.0,25.8,58.6,2.0,21.99,0.44
3501,61,0,28,161.0,57.0,26.3,59.4,2.0,21.99,0.44
3502,61,0,28,161.0,57.0,26.9,57.7,2.0,21.99,0.44
3503,61,0,28,161.0,57.0,27.1,57.1,2.0,21.99,0.44
3504,61,0,28,161.0,57.0,27.2,57.2,2.5,21.99,0.44
3505,61,0,28,161.0,57.0,26.9,58.1,2.0,21.99,0.44
3506,61,0,28,161.0,57.0,26.0,60.8,1.0,21.99,0.44
3507,62,1,23,181.0,76.0,22.9,16.8,0.0,23.2,1.23
3508,62,1,23,181.0,76.0,24.0,16.4,0.0,23.2,1.23
3509,62,1,23,181.0,76.0,24.9,16.2,0.0,23.2,1.23
3510,62,1,23,181.0,76.0,25.3,13.6,1.0,23.2,1.23
3511,62,1,23,181.0,76.0,25.4,14.7,0.5,23.2,1.23
3512,62,1,23,181.0,76.0,24.9,16.8,0.0,23.2,1.23
3513,62,1,23,181.0,76.0,24.7,16.8,0.0,23.2,1.23
3514,62,1,23,181.0,76.0,22.9,16.6,0.0,23.2,1.23
3515,62,1,23,181.0,76.0,24.8,16.5,0.0,23.2,1.23
3516,62,1,23,181.0,76.0,25.1,16.5,0.0,23.2,1.23
3517,62,1,23,181.0,76.0,25.8,15.2,0.0,23.2,1.23
3518,62,1,23,181.0,76.0,25.9,16.0,0.5,23.2,1.23
3519,62,1,23,181.0,76.0,25.4,17.4,0.0,23.2,1.23
3520,62,1,23,181.0,76.0,22.6,16.3,0.5,23.2,1.23
3521,62,1,23,181.0,76.0,23.2,18.4,0.0,23.2,1.23
3522,62,1,23,181.0,76.0,24.2,17.8,0.0,23.2,1.23
3523,62,1,23,181.0,76.0,24.5,17.9,0.0,23.2,1.23
3524,62,1,23,181.0,76.0,25.2,17.8,-0.3,23.2,1.23
3525,62,1,23,181.0,76.0,25.2,17.6,0.0,23.2,1.23
3526,62,1,23,181.0,76.0,25.1,18.2,0.0,23.2,1.23
3527,62,1,23,181.0,76.0,22.9,17.9,0.0,23.2,1.23
3528,62,1,23,181.0,76.0,22.9,20.0,-0.2,23.2,1.23
3529,62,1,23,181.0,76.0,23.4,20.2,0.0,23.2,1.23
3530,62,1,23,181.0,76.0,26.1,16.7,0.0,23.2,1.23
3531,62,1,23,181.0,76.0,22.0,17.5,-0.2,23.2,1.23
3532,62,1,23,181.0,76.0,22.3,16.9,0.0,23.2,1.23
3533,62,1,23,181.0,76.0,26.3,13.3,0.0,23.2,1.23
3534,62,1,23,181.0,76.0,27.3,11.6,0.5,23.2,1.23
3535,62,1,23,181.0,76.0,25.3,14.3,0.0,23.2,1.23
3536,62,1,23,181.0,76.0,21.4,17.4,-0.5,23.2,1.23
3537,62,1,23,181.0,76.0,23.3,17.3,0.0,23.2,1.23
3538,62,1,23,181.0,76.0,24.4,16.3,0.3,23.2,1.23
3539,62,1,23,181.0,76.0,24.8,16.8,0.0,23.2,1.23
3540,62,1,23,181.0,76.0,25.1,17.0,0.0,23.2,1.23
3541,62,1,23,181.0,76.0,25.4,16.3,0.5,23.2,1.23
3542,62,1,23,181.0,76.0,25.2,18.1,0.0,23.2,1.23
3543,62,1,23,181.0,76.0,25.1,18.0,0.0,23.2,1.23
3544,62,1,23,181.0,76.0,25.1,18.4,0.0,23.2,1.23
3545,62,1,23,181.0,76.0,25.0,18.9,0.0,23.2,1.23
3546,62,1,23,181.0,76.0,22.5,14.9,0.5,23.2,1.23
3547,62,1,23,181.0,76.0,22.9,16.7,0.0,23.2,1.23
3548,62,1,23,181.0,76.0,23.2,14.4,-1.5,23.2,1.23
3549,62,1,23,181.0,76.0,24.4,14.3,0.0,23.2,1.23
3550,62,1,23,181.0,76.0,25.2,14.1,0.5,23.2,1.23
3551,62,1,23,181.0,76.0,24.8,14.9,0.0,23.2,1.23
3552,62,1,23,181.0,76.0,24.5,15.5,0.0,23.2,1.23
3553,62,1,23,181.0,76.0,24.3,15.8,0.0,23.2,1.23
3554,62,1,23,181.0,76.0,24.4,16.2,0.0,23.2,1.23
3555,62,1,23,181.0,76.0,21.5,13.9,1.0,23.2,1.23
3556,62,1,24,180.0,78.0,28.1,58.7,2.0,23.2,1.23
3557,62,1,24,180.0,78.0,28.4,59.9,2.0,23.2,1.23
3558,62,1,24,180.0,78.0,28.4,61.5,1.5,23.2,1.23
3559,62,1,24,180.0,78.0,26.2,62.0,1.5,23.2,1.23
3560,62,1,24,180.0,78.0,26.8,60.6,1.0,23.2,1.23
3561,62,1,24,180.0,78.0,24.7,58.5,0.0,23.2,1.23
3562,62,1,24,180.0,78.0,24.7,58.2,0.0,23.2,1.23
3563,62,1,24,180.0,78.0,25.0,55.4,-1.0,23.2,1.23
3564,62,1,24,180.0,78.0,24.0,57.4,0.5,23.2,1.23
3565,62,1,24,180.0,78.0,25.6,51.8,-0.5,23.2,1.23
3566,62,1,24,180.0,78.0,25.5,50.4,0.0,23.2,1.23
3567,62,1,24,180.0,78.0,25.8,70.8,1.5,23.2,1.23
3568,62,1,24,180.0,78.0,26.0,70.9,1.0,23.2,1.23
3569,62,1,24,180.0,78.0,26.6,69.0,0.0,23.2,1.23
3570,62,1,24,180.0,78.0,26.7,69.0,0.0,23.2,1.23
3571,62,1,24,180.0,78.0,26.8,68.7,0.5,23.2,1.23
3572,62,1,24,180.0,78.0,26.8,69.5,0.0,23.2,1.23
3573,62,1,24,180.0,78.0,26.6,69.5,0.0,23.2,1.23
3574,62,1,24,180.0,78.0,26.5,68.2,0.0,23.2,1.23
3575,62,1,24,180.0,78.0,22.9,65.6,0.5,23.2,1.23
3576,62,1,24,180.0,78.0,23.2,70.1,-1.5,23.2,1.23
3577,62,1,24,180.0,78.0,22.7,69.4,-1.0,23.2,1.23
3578,62,1,24,180.0,78.0,25.6,66.8,1.5,23.2,1.23
3579,62,1,24,180.0,78.0,25.9,66.0,0.5,23.2,1.23
3580,62,1,24,180.0,78.0,23.6,65.3,0.0,23.2,1.23
3581,62,1,24,180.0,78.0,25.4,67.6,0.0,23.2,1.23
3582,62,1,24,180.0,78.0,22.8,60.7,0.0,23.2,1.23
3583,62,1,24,180.0,78.0,23.0,59.6,0.0,23.2,1.23
3584,62,1,24,180.0,78.0,25.8,57.8,0.5,23.2,1.23
3585,62,1,24,180.0,78.0,25.4,66.7,0.0,23.2,1.23
3586,62,1,24,180.0,78.0,26.3,61.3,1.8,23.2,1.23
3587,62,1,24,180.0,78.0,26.5,61.0,1.5,23.2,1.23
3588,62,1,24,180.0,78.0,22.0,66.8,0.0,23.2,1.23
3589,62,1,24,180.0,78.0,22.0,67.1,0.0,23.2,1.23
3590,62,1,24,180.0,78.0,27.2,61.9,1.2,23.2,1.23
3591,62,1,24,180.0,78.0,24.2,68.0,0.0,23.2,1.23
3592,62,1,24,180.0,78.0,27.4,61.7,1.2,23.2,1.23
3593,62,1,24,180.0,78.0,27.5,61.5,1.5,23.2,1.23
3594,62,1,24,180.0,78.0,25.0,68.7,0.0,23.2,1.23
3595,62,1,24,180.0,78.0,25.2,68.6,0.0,23.2,1.23
3596,62,1,24,180.0,78.0,25.3,68.2,0.0,23.2,1.23
3597,62,1,24,180.0,78.0,28.0,62.6,1.2,23.2,1.23
3598,62,1,24,180.0,78.0,28.1,62.4,1.5,23.2,1.23
3599,62,1,24,180.0,78.0,27.9,63.5,2.0,23.2,1.23
3600,62,1,24,180.0,78.0,27.9,63.7,1.5,23.2,1.23
3601,62,1,24,180.0,78.0,27.9,64.0,1.2,23.2,1.23
3602,62,1,24,180.0,78.0,26.9,62.8,1.5,23.2,1.23
3603,62,1,24,180.0,78.0,25.9,62.5,0.0,23.2,1.23
3604,62,1,24,180.0,78.0,24.7,60.6,-0.5,23.2,1.23
3605,62,1,24,180.0,78.0,24.2,58.5,0.0,23.2,1.23
3606,62,1,24,180.0,78.0,25.2,55.6,0.0,23.2,1.23
3607,62,1,24,180.0,78.0,25.1,64.2,0.8,23.2,1.23
3608,62,1,24,180.0,78.0,25.0,61.4,0.8,23.2,1.23
3609,62,1,24,180.0,78.0,22.0,65.4,-1.5,23.2,1.23
3610,62,1,24,180.0,78.0,24.7,62.5,0.0,23.2,1.23
3611,63,1,22,179.0,77.0,24.0,16.4,1.0,24.03,0.87
3612,63,1,22,179.0,77.0,24.6,16.3,1.0,24.03,0.87
3613,63,1,22,179.0,77.0,24.9,16.2,0.0,24.03,0.87
3614,63,1,22,179.0,77.0,25.0,16.3,0.0,24.03,0.87
3615,63,1,22,179.0,77.0,25.7,15.2,0.0,24.03,0.87
3616,63,1,22,179.0,77.0,24.9,16.8,1.0,24.03,0.87
3617,63,1,22,179.0,77.0,22.2,15.7,0.0,24.03,0.87
3618,63,1,22,179.0,77.0,22.9,16.6,1.0,24.03,0.87
3619,63,1,22,179.0,77.0,23.7,16.2,0.0,24.03,0.87
3620,63,1,22,179.0,77.0,24.3,16.4,0.0,24.03,0.87
3621,63,1,22,179.0,77.0,24.8,16.5,0.0,24.03,0.87
3622,63,1,22,179.0,77.0,25.1,16.5,0.0,24.03,0.87
3623,63,1,22,179.0,77.0,25.9,16.0,1.0,24.03,0.87
3624,63,1,22,179.0,77.0,25.6,17.0,0.0,24.03,0.87
3625,63,1,22,179.0,77.0,25.4,17.4,0.0,24.03,0.87
3626,63,1,22,179.0,77.0,22.2,15.3,0.0,24.03,0.87
3627,63,1,22,179.0,77.0,22.6,16.3,0.0,24.03,0.87
3628,63,1,22,179.0,77.0,23.5,19.1,1.0,24.03,0.87
3629,63,1,22,179.0,77.0,23.8,19.7,0.0,24.03,0.87
3630,63,1,22,179.0,77.0,24.0,19.8,0.0,24.03,0.87
3631,63,1,22,179.0,77.0,24.2,20.1,1.0,24.03,0.87
3632,63,1,22,179.0,77.0,23.9,18.1,1.0,24.03,0.87
3633,63,1,22,179.0,77.0,24.5,18.1,0.0,24.03,0.87
3634,63,1,22,179.0,77.0,25.1,18.7,0.0,24.03,0.87
3635,63,1,22,179.0,77.0,25.0,19.9,0.0,24.03,0.87
3636,63,1,22,179.0,77.0,24.9,20.4,1.0,24.03,0.87
3637,63,1,22,179.0,77.0,22.8,16.4,0.0,24.03,0.87
3638,63,1,22,179.0,77.0,23.2,18.3,1.0,24.03,0.87
3639,63,1,22,179.0,77.0,23.1,14.7,0.0,24.03,0.87
3640,63,1,22,179.0,77.0,24.1,14.1,0.0,24.03,0.87
3641,63,1,22,179.0,77.0,24.6,14.1,1.0,24.03,0.87
3642,63,1,22,179.0,77.0,25.0,13.9,0.0,24.03,0.87
3643,63,1,22,179.0,77.0,25.1,16.1,1.0,24.03,0.87
3644,63,1,22,179.0,77.0,25.0,16.2,1.0,24.03,0.87
3645,63,1,22,179.0,77.0,23.3,17.3,1.0,24.03,0.87
3646,63,1,22,179.0,77.0,24.4,16.3,0.0,24.03,0.87
3647,63,1,22,179.0,77.0,25.1,17.0,2.0,24.03,0.87
3648,63,1,22,179.0,77.0,25.8,14.4,1.0,24.03,0.87
3649,63,1,22,179.0,77.0,25.4,16.3,1.0,24.03,0.87
3650,63,1,22,179.0,77.0,25.2,18.1,0.0,24.03,0.87
3651,63,1,22,179.0,77.0,25.1,18.0,1.0,24.03,0.87
3652,63,1,22,179.0,77.0,25.1,18.4,1.0,24.03,0.87
3653,63,1,22,179.0,77.0,27.6,16.3,1.0,24.03,0.87
3654,63,1,22,179.0,77.0,27.8,15.7,0.0,24.03,0.87
3655,63,1,22,179.0,77.0,27.8,16.9,2.0,24.03,0.87
3656,63,1,22,179.0,77.0,28.3,16.0,0.0,24.03,0.87
3657,63,1,22,179.0,77.0,27.7,12.4,0.0,24.03,0.87
3658,63,1,22,179.0,77.0,29.4,14.3,2.0,24.03,0.87
3659,63,1,22,179.0,77.0,26.0,20.5,0.0,24.03,0.87
3660,63,1,22,179.0,77.0,25.7,22.9,2.0,24.03,0.87
3661,63,1,22,179.0,77.0,22.3,14.4,-1.0,24.03,0.87
3662,63,1,22,179.0,77.0,22.9,18.7,0.0,24.03,0.87
3663,63,1,22,179.0,77.0,27.9,56.4,2.0,24.03,0.87
3664,63,1,22,179.0,77.0,28.1,58.7,1.0,24.03,0.87
3665,63,1,22,179.0,77.0,27.3,62.6,0.5,24.03,0.87
3666,63,1,22,179.0,77.0,26.2,62.0,1.0,24.03,0.87
3667,63,1,22,179.0,77.0,26.8,60.6,0.0,24.03,0.87
3668,63,1,22,179.0,77.0,24.7,58.5,0.0,24.03,0.87
3669,63,1,22,179.0,77.0,23.7,58.9,0.0,24.03,0.87
3670,63,1,22,179.0,77.0,25.4,53.0,-1.0,24.03,0.87
3671,63,1,22,179.0,77.0,25.4,51.2,-1.0,24.03,0.87
3672,63,1,22,179.0,77.0,25.6,51.8,-1.0,24.03,0.87
3673,63,1,22,179.0,77.0,24.6,59.3,0.0,24.03,0.87
3674,63,1,22,179.0,77.0,25.3,60.4,1.0,24.03,0.87
3675,63,1,22,179.0,77.0,25.6,59.8,0.0,24.03,0.87
3676,63,1,22,179.0,77.0,25.8,59.6,0.0,24.03,0.87
3677,63,1,22,179.0,77.0,25.9,59.0,0.0,24.03,0.87
3678,63,1,22,179.0,77.0,26.4,59.7,0.0,24.03,0.87
3679,63,1,22,179.0,77.0,27.0,60.8,3.0,24.03,0.87
3680,63,1,22,179.0,77.0,26.9,60.8,3.0,24.03,0.87
3681,63,1,22,179.0,77.0,26.9,61.2,3.0,24.03,0.87
3682,63,1,22,179.0,77.0,23.7,53.6,1.0,24.03,0.87
3683,63,1,22,179.0,77.0,24.0,54.1,0.0,24.03,0.87
3684,63,1,22,179.0,77.0,24.0,53.7,0.0,24.03,0.87
3685,63,1,22,179.0,77.0,25.7,55.0,1.0,24.03,0.87
3686,63,1,22,179.0,77.0,26.1,60.3,1.0,24.03,0.87
3687,63,1,22,179.0,77.0,26.6,61.9,2.0,24.03,0.87
3688,63,1,22,179.0,77.0,26.9,61.4,1.0,24.03,0.87
3689,63,1,22,179.0,77.0,27.1,61.0,0.0,24.03,0.87
3690,63,1,22,179.0,77.0,27.2,60.9,0.0,24.03,0.87
3691,63,1,22,179.0,77.0,27.2,60.6,0.0,24.03,0.87
3692,63,1,22,179.0,77.0,27.6,62.3,2.5,24.03,0.87
3693,63,1,22,179.0,77.0,27.9,62.4,3.0,24.03,0.87
3694,63,1,22,179.0,77.0,28.3,61.5,1.0,24.03,0.87
3695,63,1,22,179.0,77.0,27.9,62.1,2.0,24.03,0.87
3696,63,1,22,179.0,77.0,27.7,62.3,2.0,24.03,0.87
3697,63,1,22,179.0,77.0,26.7,61.2,0.0,24.03,0.87
3698,63,1,22,179.0,77.0,25.5,65.4,1.0,24.03,0.87
3699,63,1,22,179.0,77.0,24.8,62.8,1.5,24.03,0.87
3700,63,1,22,179.0,77.0,25.0,66.6,1.0,24.03,0.87
3701,63,1,22,179.0,77.0,24.8,67.2,0.5,24.03,0.87
3702,63,1,22,179.0,77.0,24.5,69.3,0.5,24.03,0.87
3703,63,1,22,179.0,77.0,22.7,69.3,0.0,24.03,0.87
3704,63,1,22,179.0,77.0,23.1,66.5,0.5,24.03,0.87
3705,63,1,22,179.0,77.0,23.2,65.9,0.0,24.03,0.87
3706,63,1,22,179.0,77.0,23.7,65.8,0.0,24.03,0.87
3707,63,1,22,179.0,77.0,23.7,69.6,-1.0,24.03,0.87
